time_s,Upper airway pressure,compact_skna_1,compact_skna_2,compact_skna_3,skna_med
38.15,-0.3064411787218,0.0006240729892631804,0.0006893840759145818,0.0006154074105039675,0.0006240729892631804
38.160000000000004,0.02621078965144487,0.0006601952748787413,0.0007065038714385255,0.0006227354375556172,0.0006601952748787413
38.17,-0.2327455566728147,0.0007269674661718457,0.0007266832779019063,0.0006182188262243517,0.0007266832779019063
38.18,0.009645247567259596,0.000724331970621389,0.0007386792138679482,0.0006474266924620108,0.000724331970621389
38.19,-0.1468167486463308,0.0006727356852446802,0.0006632166637983037,0.0006730696249311579,0.0006727356852446802
38.2,0.0558374451991592,0.000704771631143646,0.0007138806862199502,0.0006734241336396461,0.000704771631143646
38.21,-0.3201728484930099,0.000692274747360444,0.000737343573477198,0.0006948382725161208,0.0006948382725161208
38.22,-0.1659674316284186,0.000717705424589898,0.000707712706371716,0.0006191357843995748,0.000707712706371716
38.230000000000004,0.32078547941286634,0.0006731197210874489,0.0007159416021600084,0.0006280512763019591,0.0006731197210874489
38.24,0.07371714659733845,0.0006684473430290347,0.0006986982467116069,0.0006109394680733423,0.0006684473430290347
38.25,0.18541795304275852,0.0006814244347231847,0.000723857167184246,0.0006245779941684709,0.0006814244347231847
38.26,0.0017340716924103064,0.0006685092432979371,0.0007401438235667769,0.0006871684157302937,0.0006871684157302937
38.27,-0.254289636220507,0.0006600004329281938,0.0006882160164481863,0.0006377584219470192,0.0006600004329281938
38.28,-0.147971024384371,0.0006715008840081992,0.0006655295387028916,0.0006454738672170168,0.0006655295387028916
38.29,-0.13102067969811287,0.0006597383361420302,0.0006602598557105558,0.0005997809114472826,0.0006597383361420302
38.300000000000004,-0.13034704815288725,0.0006224625970253603,0.000687333961493752,0.0006367383606765178,0.0006367383606765178
38.31,0.2617688628145968,0.0007223810449436521,0.0007744299459520937,0.0006806300839264104,0.0007223810449436521
38.32,-0.045544349617208255,0.0006617974341750784,0.0007033812399919202,0.0006671550066275452,0.0006671550066275452
38.33,-0.27849467486100354,0.0006222919036172229,0.0006920733558308658,0.000615637788788532,0.0006222919036172229
38.34,-0.1363640128443924,0.0006966173018119243,0.000774535848808162,0.0007332780686202156,0.0007332780686202156
38.35,0.08095520150777165,0.0006868094528697536,0.0007179522042757683,0.0006775191750722215,0.0006868094528697536
38.36,-0.30330485932359585,0.0006577644936206673,0.0007325285236698676,0.0006558801425731813,0.0006577644936206673
38.37,0.2175677125863389,0.0006919707573540736,0.0007384908127538981,0.0006414763610652759,0.0006919707573540736
38.38,0.2907214620109658,0.0006704870016330208,0.0006655592036149858,0.0006671065846573887,0.0006671065846573887
38.39,-0.1690189060270647,0.0006720312349779477,0.0007399450254999735,0.0006466655491382676,0.0006720312349779477
38.4,0.10511425097005592,0.0006356381292927874,0.0006224375543854384,0.0006238681066153808,0.0006238681066153808
38.410000000000004,0.1889592771509398,0.0006482183004922085,0.0006914323470207145,0.0006897896287476004,0.0006897896287476004
38.42,-0.20456887602920923,0.0006658063057782822,0.0007069680978722187,0.0006551479402671599,0.0006658063057782822
38.43,-0.08441732254111647,0.0007228993846440663,0.0007267035244834068,0.0006394055681875028,0.0007228993846440663
38.44,-0.055332883773406394,0.0006605716524350859,0.0007093423071907767,0.0006493790606663024,0.0006605716524350859
38.45,0.07396560658672682,0.0006152242286024571,0.0006475128064995631,0.0006143257862524676,0.0006152242286024571
38.46,0.2912739718459925,0.0006516840222968826,0.000722736456020743,0.0006483842139250905,0.0006516840222968826
38.47,-0.05371644344837522,0.0007468618599584566,0.0007972167819575734,0.000682550992655008,0.0007468618599584566
38.480000000000004,-0.30668224921435633,0.0007014147638676526,0.0007369331074180798,0.0006623093783685323,0.0007014147638676526
38.49,-0.35583579850885494,0.0006207558162154324,0.0007114257990643152,0.0006581822466561735,0.0006581822466561735
38.5,-0.15625903017874448,0.0006863585662999274,0.00073915425694025,0.0006251127119640954,0.0006863585662999274
38.51,-0.06005249120229106,0.0006244745375888607,0.0006844778199058752,0.000586214733985564,0.0006244745375888607
38.52,0.2360294096951112,0.0006031191443884316,0.0006771964712522359,0.0005918985122938278,0.0006031191443884316
38.53,-0.3511386905342037,0.0006511145730659541,0.0006887987183615434,0.0006617019165012307,0.0006617019165012307
38.54,-0.0403181681222708,0.0007231999615768992,0.0006887170658772678,0.0005988453737387116,0.0006887170658772678
38.550000000000004,0.2922024706649323,0.0006377764112749605,0.0006698068749495677,0.0006016469075706194,0.0006377764112749605
38.56,0.07523808618854642,0.0006670108468153143,0.0006504924143438883,0.0006276892612262245,0.0006504924143438883
38.57,-0.252043574057173,0.0006819530878757087,0.0007075127155312282,0.0006442017414670779,0.0006819530878757087
38.58,0.029686533391767963,0.0006643006961882632,0.0006542786625150917,0.0006001162922822589,0.0006542786625150917
38.59,-0.01596620107259665,0.0006968608122053084,0.0007230079696253495,0.0006565210806616603,0.0006968608122053084
38.6,0.2427035866951772,0.0006290635123475018,0.0006644707961950574,0.0005898826780580005,0.0006290635123475018
38.61,0.13804493764972067,0.000697336216876535,0.0007415629494106057,0.0006646635945658909,0.000697336216876535
38.62,0.04692114854229412,0.0006626820728484418,0.00067553454136604,0.0005953471819141335,0.0006626820728484418
38.63,0.1026971466896626,0.0007248229858909511,0.0007524156984660405,0.0006913757545060257,0.0007248229858909511
38.64,-0.0016351391271092035,0.0006507204285906809,0.0006670951807649411,0.0006020731162371221,0.0006507204285906809
38.65,-0.16344036460115086,0.0006472991556697807,0.0006704239866186817,0.000589189474377628,0.0006472991556697807
38.660000000000004,0.13393643317656725,0.0007123023415632288,0.000711424485306551,0.0006672781645900499,0.000711424485306551
38.67,-0.14530753945887667,0.0007093552291457066,0.0007445672372001628,0.000681202542347645,0.0007093552291457066
38.68,0.06131025869303783,0.0007175815904932205,0.0007177275339807946,0.0006595988561538307,0.0007175815904932205
38.69,0.1290346433936971,0.0006960754376834228,0.0007157564773065568,0.0006628267044871408,0.0006960754376834228
38.7,-0.26160018504294363,0.0006653009668683181,0.0007215539145419658,0.000668365418771278,0.000668365418771278
38.71,-0.05599016295663565,0.0006249863003538723,0.0006495883363647031,0.00063359456703772,0.00063359456703772
38.72,0.29995261264226003,0.000645172834425047,0.0006693167505525174,0.0006426242756503335,0.000645172834425047
38.730000000000004,0.2555195761260124,0.0006245058952143417,0.0007180524935976614,0.0005723381692502431,0.0006245058952143417
38.74,0.07462734701157626,0.0006386119504906771,0.0006699385669177335,0.0006045300233087529,0.0006386119504906771
38.75,-0.04775642602959517,0.0006593960869648173,0.0007029729821526477,0.0005943410629600435,0.0006593960869648173
38.76,-0.06627155364764346,0.0006675832471033154,0.0006824624937806393,0.0005840011970950733,0.0006675832471033154
38.77,-0.14596697364507477,0.0006824867892501551,0.0007366653657604665,0.000677289983669009,0.0006824867892501551
38.78,-0.026248970192794027,0.0006413363777918059,0.0006912985126803129,0.0006010271186197503,0.0006413363777918059
38.79,0.24607729531996375,0.0006591686221072867,0.0007059903438402205,0.0006764123386151826,0.0006764123386151826
38.800000000000004,-0.13822895022602735,0.0006467954455373146,0.0006900229809530043,0.0006132620812298955,0.0006467954455373146
38.81,-0.2671395635774357,0.000668175554611688,0.0007439559992867955,0.0006737649801186108,0.0006737649801186108
38.82,0.18312603766025903,0.0007103142338145137,0.0007282929732438216,0.0006544837504163376,0.0007103142338145137
38.83,-0.08586637368248928,0.0006786028213934644,0.0007472785965892813,0.0007086563202418502,0.0007086563202418502
38.84,-0.20998200084026908,0.0006303104712497785,0.0006753923958828791,0.0006484825112204117,0.0006484825112204117
38.85,-0.006449797772927131,0.0007003277356607402,0.0007051937022587281,0.0006336341805915311,0.0007003277356607402
38.86,-0.0798429004114482,0.0006560694956001316,0.0006827329055850129,0.0006090161940309119,0.0006560694956001316
38.87,-0.002670059308724179,0.0006655894645756674,0.0007328620655824049,0.0006384883856373974,0.0006655894645756674
38.88,0.08469214747196158,0.0006734667143483555,0.0007038351833772357,0.0006928718778524113,0.0006928718778524113
38.89,0.05737657779027855,0.0006730587112939318,0.0007614159895325157,0.0006289137723343151,0.0006730587112939318
38.9,0.07589458408867567,0.0006455879234201247,0.0006770332396817184,0.0005966897195011538,0.0006455879234201247
38.910000000000004,0.011598097641921847,0.0006112012534862289,0.0006436610509279059,0.0005932012708679972,0.0006112012534862289
38.92,-0.3721080916082999,0.0006291738803562341,0.0006599593979772254,0.0005847515523591132,0.0006291738803562341
38.93,0.00012950566879778023,0.0006558133150219573,0.0007080477704246453,0.0006272716966888448,0.0006558133150219573
38.94,-0.27482915473731584,0.0007115469702020191,0.0007413884061470448,0.0006397009428140702,0.0007115469702020191
38.95,-0.1609721325300929,0.000612479536316061,0.0006769947713658795,0.0006290988586907545,0.0006290988586907545
38.96,-0.1579906653476239,0.0006277508977112509,0.0006717380069439794,0.0005978814296489669,0.0006277508977112509
38.97,0.09735505003365073,0.0007270707444448881,0.0007575130155936203,0.0007188024519471978,0.0007270707444448881
38.980000000000004,-0.37467049898644783,0.0006424878272762754,0.0006525094800838494,0.0006368148106911009,0.0006424878272762754
38.99,-0.056888665205774694,0.0006412393633647019,0.0007417870087302973,0.0006463379117824011,0.0006463379117824011
39.0,-0.0362079238432588,0.0006953393692485275,0.0007257115885953123,0.0005971710489791155,0.0006953393692485275
39.01,0.13770722988935777,0.0007085700486369723,0.0007569350764590781,0.0006544032958019874,0.0007085700486369723
39.02,0.002488490896285796,0.0006356875382716932,0.0006656366123651991,0.0006107176266820215,0.0006356875382716932
39.03,0.09177487670510683,0.0006803276418655938,0.0007096191700934935,0.0006428978896336642,0.0006803276418655938
39.04,0.005620878152334082,0.0006432162805556635,0.0006990968168193483,0.0006222417364922096,0.0006432162805556635
39.050000000000004,0.3247182059721988,0.0007379339506893368,0.0008087277775204628,0.000697510019787505,0.0007379339506893368
39.06,-0.10399766256885626,0.0006393403634141954,0.0006919310764419226,0.0006234454254683072,0.0006393403634141954
39.07,0.44914038265847095,0.0006750332730276143,0.0006523709064799602,0.0006020527891273765,0.0006523709064799602
39.08,-0.12799249214390793,0.0006337551929235334,0.0006646376526706949,0.0006464563857668319,0.0006464563857668319
39.09,0.1393222252110081,0.0006538089832956217,0.0006923103686372608,0.0006360116696114313,0.0006538089832956217
39.1,0.2887515453978395,0.0006900557159992724,0.0007400217211960544,0.0006889027722185866,0.0006900557159992724
39.11,-0.0533776187977879,0.0007239397998049025,0.0007840156317338499,0.0007249348765259066,0.0007249348765259066
39.12,-0.030378027308674657,0.0006875073901615153,0.0007100882908691441,0.0006310811329355579,0.0006875073901615153
39.13,-0.2846058650312802,0.0006232789883725384,0.000688882786210261,0.0006138515709099558,0.0006232789883725384
39.14,0.6626424927380054,0.000617988626166845,0.0006385627576746079,0.0005906656811158588,0.000617988626166845
39.15,-0.05642878650540093,0.0007148577410035434,0.0007331518386475556,0.0006740745338897885,0.0007148577410035434
39.160000000000004,0.27125096640806784,0.0006892047059902828,0.0007005004534752493,0.0006472559740581118,0.0006892047059902828
39.17,-0.1538025803561064,0.0006493020458898512,0.0007141226559637372,0.0006172088076697446,0.0006493020458898512
39.18,-0.2913569003166519,0.000674404564279117,0.0007215212512144004,0.000654604312069345,0.000674404564279117
39.19,-0.1374619991275468,0.0006860756291944271,0.0007689030759400814,0.0006493992114015226,0.0006860756291944271
39.2,0.02660722386430849,0.0007111556644292914,0.0007577631545013963,0.0006629094197696677,0.0007111556644292914
39.21,0.014817171054346252,0.0006537378365028218,0.0007547056131435349,0.0006398790689110756,0.0006537378365028218
39.22,-0.13992912078010872,0.0006332198460109122,0.0007245351027153859,0.0005938827638231309,0.0006332198460109122
39.230000000000004,-0.0987062882251461,0.0007095762282260239,0.0007358541093930611,0.0006429751046045205,0.0007095762282260239
39.24,0.020818635626069663,0.000650354805901951,0.0007107732850535086,0.0006436256143108963,0.000650354805901951
39.25,-0.16485780498365069,0.0006863261079232412,0.00072218051615278,0.0007051340639171993,0.0007051340639171993
39.26,-0.10126451956629207,0.000698952707473147,0.0007478379149212324,0.0006291764009716801,0.000698952707473147
39.27,-0.22373736769764008,0.0006447971781753505,0.0006846172174205524,0.0006275857093185296,0.0006447971781753505
39.28,0.15130878224479316,0.0006207505458306761,0.0006831722222508175,0.0006553394830109323,0.0006553394830109323
39.29,-0.2694244078669592,0.0006688690064766016,0.0006856701638889255,0.0006582052898037411,0.0006688690064766016
39.300000000000004,-0.06693589947868984,0.0006651739236859317,0.0007017383198626775,0.0006284169465116577,0.0006651739236859317
39.31,0.10174276201476269,0.0006887934993092937,0.0007351238995514935,0.0006674640434984238,0.0006887934993092937
39.32,0.11706917506789555,0.0007207392240125684,0.0007226457109342736,0.0006779551381175569,0.0007207392240125684
39.33,-0.23186277189039872,0.0007158827905942029,0.0007556338330670451,0.0007160659507822176,0.0007160659507822176
39.34,0.1528440017591013,0.0006743439945281398,0.0007324199396166958,0.0006812506750903038,0.0006812506750903038
39.35,0.09077544348840927,0.000717140131818627,0.0007007204459998056,0.0006647187898692406,0.0007007204459998056
39.36,0.13059873029752445,0.0007035553370999952,0.0007399994424844779,0.0007122913931329367,0.0007122913931329367
39.37,-0.024744839819637834,0.0006981784381081181,0.0007473084293500502,0.0006712603575367489,0.0006981784381081181
39.38,0.08790437083536395,0.0006763910859495003,0.0007253077260410624,0.0006598673802753753,0.0006763910859495003
39.39,0.1187479881822859,0.0007319332671565827,0.0007250895095058595,0.0007064735086370247,0.0007250895095058595
39.4,0.49513940765907716,0.0006781372090489783,0.0007419890250924792,0.0006446557644330475,0.0006781372090489783
39.410000000000004,-0.34471560173081434,0.0006689807058569134,0.0007161606957385152,0.0007182819636563021,0.0007161606957385152
39.42,0.08180313830250875,0.000660580300695615,0.0006820327997301214,0.0006405542903835565,0.000660580300695615
39.43,0.14505430565565502,0.0006931882418825245,0.0007309783163558906,0.000669884006316579,0.0006931882418825245
39.44,0.059104389458192574,0.0007351102300891123,0.0007620711167917687,0.0007066017737199961,0.0007351102300891123
39.45,0.20223400634351446,0.0006612312759409615,0.0006807313207534546,0.000681733143542004,0.0006807313207534546
39.46,0.19169276972554505,0.0007174117286495474,0.0007695756439492523,0.0006736084621630017,0.0007174117286495474
39.47,0.07160640053557576,0.0006379900463675261,0.0006942972141247795,0.0005716154333065316,0.0006379900463675261
39.480000000000004,-0.02001753898839662,0.0006822491305901519,0.0007433734937066816,0.0006495026419218894,0.0006822491305901519
39.49,-0.4115917581193981,0.0007025559698873597,0.0007493191153787857,0.0006642690797416072,0.0007025559698873597
39.5,0.434460597604869,0.0006411343618025712,0.00069269900606677,0.0006244199069946946,0.0006411343618025712
39.51,-0.46067659004610545,0.000756451848662229,0.0008116825421971313,0.0007157974180734509,0.000756451848662229
39.52,0.13335084916366644,0.0006628225707190978,0.0007317918544676252,0.0006548740736161128,0.0006628225707190978
39.53,0.07924077310561828,0.0006677901598450338,0.000700858987456968,0.0006122461609757759,0.0006677901598450338
39.54,-0.254253742902684,0.0006637880583583368,0.0007386652226097969,0.0006757321983024441,0.0006757321983024441
39.550000000000004,0.4636625897989546,0.0006316065846238429,0.0006845675614649218,0.0006327408754417445,0.0006327408754417445
39.56,0.19240319711417903,0.0006585083058273276,0.0007398612898684384,0.000646686042062711,0.0006585083058273276
39.57,0.07313542447658947,0.0007422420098603791,0.0007794617787513044,0.0006931671558324334,0.0007422420098603791
39.58,-0.2472709813913781,0.0006770534416078792,0.0006992598553556442,0.0006307752771616853,0.0006770534416078792
39.59,0.3211186665030835,0.0006758881389802545,0.0007148637498285478,0.0006385048472635357,0.0006758881389802545
39.6,0.3347924827029445,0.0007017593401185254,0.0007715952531182072,0.0007083008634065217,0.0007083008634065217
39.61,0.04594895978338721,0.0007360473861747913,0.0007711156567547169,0.0006623806569256373,0.0007360473861747913
39.62,0.38254774687681403,0.0007318967998450612,0.0007384563968490176,0.0006508059930692051,0.0007318967998450612
39.63,0.05727022770976334,0.0006940296684464808,0.0007541672355263455,0.0006184421868463059,0.0006940296684464808
39.64,0.09229180809864125,0.0006604124106860661,0.0007126080673568217,0.0006954024642228111,0.0006954024642228111
39.65,0.0011056511612666672,0.0006618241750644359,0.0007437171752747833,0.0006369968563050345,0.0006618241750644359
39.660000000000004,0.1634432887889577,0.000667633898434332,0.0006771258185850087,0.0006721011523115754,0.0006721011523115754
39.67,0.12398900939264904,0.0006543198213619733,0.0006969628958871635,0.0006364159931746645,0.0006543198213619733
39.68,-0.09575297136984573,0.000721231227741753,0.0007314670672437211,0.0006898693150880718,0.000721231227741753
39.69,-0.21924240643894352,0.0006568101253987242,0.0006843639347415481,0.0006672158583591387,0.0006672158583591387
39.7,-0.03189757345769019,0.0006517573145422628,0.0006769899017991151,0.0006106920432702594,0.0006517573145422628
39.71,0.15294375147519232,0.0006865831141348659,0.0007499296570420603,0.000672100594031792,0.0006865831141348659
39.72,-0.028568169424113044,0.0007022099511828509,0.0007053543673502137,0.0006470287799441872,0.0007022099511828509
39.730000000000004,-0.18091949310171165,0.0007598501727890521,0.0008011616239308826,0.0007207953253457179,0.0007598501727890521
39.74,-0.00940332914501666,0.000678080962017258,0.0007461456137436091,0.0006737609424715967,0.000678080962017258
39.75,-0.230024718919572,0.0006964569152388223,0.0007728526744713333,0.0007156141475899607,0.0007156141475899607
39.76,-0.1061894133042358,0.0006817593036209626,0.0007496656814968956,0.0007047349545303033,0.0007047349545303033
39.77,-0.3594327938867097,0.0007089608284919611,0.0007198779831541722,0.0006696668127473764,0.0007089608284919611
39.78,0.028399281967230596,0.0007098459705701968,0.0007479297790298598,0.0006920713664003223,0.0007098459705701968
39.79,0.16095817987898722,0.0007101212757086906,0.000762037821639423,0.0006792750921631042,0.0007101212757086906
39.800000000000004,0.010136662593853428,0.0006604629686906878,0.0007473093633049836,0.0007164058994496624,0.0007164058994496624
39.81,0.08317058405652235,0.0006859756498502165,0.0007219570671641348,0.0006408615824696869,0.0006859756498502165
39.82,0.0349365958428677,0.0006787768543521726,0.000758835636128899,0.0006346857660173998,0.0006787768543521726
39.83,0.09818863864314789,0.0006281519750714042,0.000695757586711858,0.0006093413301701773,0.0006281519750714042
39.84,0.12235343534277357,0.0006931582936047359,0.0007446116651199827,0.000673048173764261,0.0006931582936047359
39.85,0.1265613025713975,0.0006705884113982453,0.0007230346289605913,0.0006751619673542222,0.0006751619673542222
39.86,0.23254348041797682,0.0007020740149652751,0.0007087889626380494,0.0006514663603429061,0.0007020740149652751
39.87,-0.32120496645149405,0.0007327915728833978,0.0007601324111228211,0.0006862381371800721,0.0007327915728833978
39.88,0.1571695224570579,0.0007135717401849629,0.0007802230243780471,0.0006702578772649938,0.0007135717401849629
39.89,-0.043715946924762335,0.0006988414765751353,0.0007117542899926317,0.0006534683961021976,0.0006988414765751353
39.9,-0.09507680896870295,0.0007332525459946865,0.0007578122426862191,0.0007044548275862298,0.0007332525459946865
39.910000000000004,-0.3867231359443277,0.0006615429418481009,0.0007256530215556725,0.0006198558502310521,0.0006615429418481009
39.92,-0.31717752232206586,0.000671529259590569,0.0007645888769383519,0.0006344392683468538,0.000671529259590569
39.93,-0.100474524748735,0.0006419676083595027,0.0007230362339734994,0.000660697487325106,0.000660697487325106
39.94,-0.16618594262189526,0.0007201997839643154,0.0007405362403416829,0.0007024407039483464,0.0007201997839643154
39.95,0.1991383552446964,0.0006640972364277774,0.0007089615090793957,0.0006731146901964329,0.0006731146901964329
39.96,0.1473534742004274,0.0007315496775579844,0.0008149688874630951,0.0007230354104316741,0.0007315496775579844
39.97,0.3006353171305265,0.0006827875459314853,0.0006969939400408826,0.0006689790516553373,0.0006827875459314853
39.980000000000004,-0.03065320710924684,0.0006691592854296718,0.0007003875652943782,0.0006177540098472227,0.0006691592854296718
39.99,0.13091814769467167,0.0006582777870098002,0.0007090070261149077,0.0006535205036883068,0.0006582777870098002
40.0,-0.3149199204920018,0.0006829334082069556,0.0007364072184876616,0.0007054129278237608,0.0007054129278237608
40.01,0.4781761504098023,0.0007125480401618521,0.000782400196953196,0.0006794579413537811,0.0007125480401618521
40.02,0.35926171528483497,0.0006941394565646098,0.0007644706171943643,0.0006759476682444205,0.0006941394565646098
40.03,-0.16573423097436815,0.0007565641071730821,0.0007915350241910638,0.0006764827829692445,0.0007565641071730821
40.04,0.32027809064178314,0.0007387520373431945,0.0008111627626514763,0.0007009610777540907,0.0007387520373431945
40.050000000000004,-0.23002545718725176,0.0006744438478240639,0.0007132819160373962,0.0007027244150954846,0.0007027244150954846
40.06,-0.13474388913551114,0.0007135593636202628,0.0007206245420946342,0.0006557730524577958,0.0007135593636202628
40.07,0.0019195833034742723,0.0007108479505174268,0.0007879924254313804,0.0006608812417443587,0.0007108479505174268
40.08,-0.17530189453054754,0.0007083532329544277,0.0006960794724515492,0.0006991390216548754,0.0006991390216548754
40.09,0.12109361590838262,0.0007360383287453236,0.0007825382445467698,0.0007165757200157723,0.0007360383287453236
40.1,0.22748615918523987,0.0007131071351450147,0.0007859400103305664,0.0006943379173410815,0.0007131071351450147
40.11,-0.2838743443224704,0.000700678475319502,0.0007001021223919208,0.000684720356523169,0.0007001021223919208
40.12,0.023705236387115514,0.0007316266422977512,0.0007570393739273758,0.0006762277814253509,0.0007316266422977512
40.13,-0.19805176477131967,0.0007473414226033335,0.0008104928966186258,0.0007108084814795202,0.0007473414226033335
40.14,0.05495295704443137,0.0007236731973416698,0.000745313082474579,0.0007181034250569596,0.0007236731973416698
40.15,0.05963554824705012,0.000730284950842395,0.0007446712240826667,0.0006575535884332399,0.000730284950842395
40.160000000000004,-0.1274267353197555,0.0007291414066294447,0.0007905188380648343,0.0007439386196846118,0.0007439386196846118
40.17,-0.032845422333903536,0.0007400172028818154,0.0007789680762256728,0.0007078449795864342,0.0007400172028818154
40.18,0.020645908806866023,0.0007075725985072668,0.0007227455284560764,0.0006773104861324991,0.0007075725985072668
40.19,-0.13684567104276488,0.0007137191342730608,0.000763126290563521,0.0006388406065508035,0.0007137191342730608
40.2,-0.33488841691618076,0.0007027083771015407,0.0007582363899287287,0.0006918635306637394,0.0007027083771015407
40.21,0.1551500791847321,0.0007075108493361122,0.0007349192293436984,0.0006848623992822904,0.0007075108493361122
40.22,0.15367935460773763,0.0006617510029242363,0.0007032834590105925,0.0006082681134935254,0.0006617510029242363
40.230000000000004,0.1444273848123267,0.0006570232648171312,0.0006797005115175597,0.000642134178951098,0.0006570232648171312
40.24,-0.19856853693996224,0.0006694211318912757,0.0007298928299529298,0.000647372380834329,0.0006694211318912757
40.25,-0.04652658161825626,0.0006810039486968653,0.0007336710258947431,0.0006616627408362341,0.0006810039486968653
40.26,-0.3261247315249909,0.0006775416462029471,0.0007368963532439132,0.0006438965108187137,0.0006775416462029471
40.27,0.4172056754622253,0.0007312612990015338,0.0007778214459245037,0.0006711350802578647,0.0007312612990015338
40.28,-0.2657227163173235,0.0007046271898914621,0.0007484876461229604,0.0006776419784170456,0.0007046271898914621
40.29,0.2503497544293323,0.0007160519203610408,0.0007710304693124146,0.0006753949892974596,0.0007160519203610408
40.300000000000004,-0.15522691194000815,0.000672839343702754,0.0007158697870715754,0.0006428895776653204,0.000672839343702754
40.31,0.060548435181745464,0.0006983399882928269,0.0007529618862803373,0.0006411456359325465,0.0006983399882928269
40.32,-0.05137351006265872,0.0007191408843833167,0.0007412907789252159,0.0006933298436640754,0.0007191408843833167
40.33,-0.07710057971239492,0.0007380864161558984,0.0007395528572467721,0.0007098362641753997,0.0007380864161558984
40.34,0.08129296043210206,0.0006833722428578838,0.000734547661745764,0.0006699959608153996,0.0006833722428578838
40.35,-0.11037416085702592,0.0007205185226426821,0.000770273879291198,0.000676731429245429,0.0007205185226426821
40.36,-0.32268968937983855,0.0007414411056852514,0.0008053177713022177,0.0006965980141350626,0.0007414411056852514
40.37,-0.033154798190350734,0.0007226281619802467,0.0007651616840060945,0.0006618241441981027,0.0007226281619802467
40.38,0.22288998185890185,0.0006831196599321718,0.0007409750798429427,0.0006483405961037021,0.0006831196599321718
40.39,0.0032993562006665665,0.0006900154169855609,0.0007078456267919257,0.0006974745618751767,0.0006974745618751767
40.4,-0.18802148351123987,0.0006928497708647084,0.0008026165536752694,0.0007032733553322809,0.0007032733553322809
40.410000000000004,0.553037151755067,0.0006856043347563681,0.0007248050059208093,0.0006863867072347102,0.0006863867072347102
40.42,0.0016601889972492454,0.000702117168273156,0.0007345360331254346,0.0006743785631073105,0.000702117168273156
40.43,-0.17008241157146667,0.0007027170103121893,0.0007392775752063034,0.0006786895689390201,0.0007027170103121893
40.44,0.4296500222620349,0.0006764416197710353,0.0007296976467135259,0.0006749671545415456,0.0006764416197710353
40.45,-0.34641838730197777,0.0006688469685481414,0.0007357726252559958,0.0006325308288528334,0.0006688469685481414
40.46,-0.18644533945126465,0.0007150492657597894,0.0007415870172656759,0.0007165185341329837,0.0007165185341329837
40.47,0.20431711607420588,0.0006786472438756262,0.0007230171456574455,0.0006670189799156313,0.0006786472438756262
40.480000000000004,-0.18974355214355051,0.0007233546697677748,0.0007352034723255989,0.0007019721282583456,0.0007233546697677748
40.49,0.1461369642390154,0.0007073131773977749,0.000773572124935548,0.0006971196276110624,0.0007073131773977749
40.5,0.17166094158958234,0.0007309229070886084,0.0007700438984674819,0.0006767467541749477,0.0007309229070886084
40.51,0.41370852856233625,0.000732942334519973,0.0007327054073692737,0.0006721855818909748,0.0007327054073692737
40.52,0.21256922207164064,0.0007352178292912474,0.0007523444177363964,0.0006508291723159209,0.0007352178292912474
40.53,-0.09161575086339405,0.000678395154637381,0.0007397728426334444,0.0006549944384821205,0.000678395154637381
40.54,-0.14729150766187346,0.0007091332422695122,0.0007576733691942744,0.0007030260524583623,0.0007091332422695122
40.550000000000004,-0.21119355474502527,0.0006921534785684996,0.0007615526830262542,0.0006968602945214082,0.0006968602945214082
40.56,-0.22329385141857627,0.0007836120984539533,0.0007879217522996449,0.0006918746974255125,0.0007836120984539533
40.57,0.07881743606544261,0.000717660070432666,0.0007675637580417317,0.000698042678433228,0.000717660070432666
40.58,-0.3554629258814772,0.0007513695445757408,0.0007569372431888957,0.0007036334224433898,0.0007513695445757408
40.59,0.03224350825386881,0.0007037939879604991,0.0007422412465206065,0.0007002831436610816,0.0007037939879604991
40.6,-0.3858097064832581,0.0007027608846751292,0.0007933729033415674,0.0006789025064378816,0.0007027608846751292
40.61,0.05144057952229628,0.0007432886316640317,0.0008309734352634397,0.0007097228373480378,0.0007432886316640317
40.62,-0.1094993811074993,0.000694367556488201,0.000743184625606143,0.000643396469907946,0.000694367556488201
40.63,0.12658436064068224,0.0007155080175653893,0.0007576366592905384,0.0006450043942802988,0.0007155080175653893
40.64,-0.5402653270342559,0.0007362127638850241,0.0007460490916595734,0.0007186841358260566,0.0007362127638850241
40.65,0.1893462778364331,0.0007170096114771175,0.0007594868580143812,0.0007336963554583933,0.0007336963554583933
40.660000000000004,0.00212214970415467,0.0006709588723903617,0.0007476897342742464,0.0006737280571847063,0.0006737280571847063
40.67,-0.09367019956860949,0.0006942917014926302,0.0007115183750732629,0.0006797252440239008,0.0006942917014926302
40.68,0.10462869581938286,0.0006745029367966483,0.0007739748704027449,0.0006761319510391096,0.0006761319510391096
40.69,0.08907045162208378,0.000657840710782777,0.0006912563182572116,0.0006643450038510865,0.0006643450038510865
40.7,-0.2754827954797218,0.0007126849556052877,0.0007341136718479716,0.0005949541986163019,0.0007126849556052877
40.71,0.031414203489399536,0.0006941059543878911,0.0007653209246062008,0.0007383890826515528,0.0007383890826515528
40.72,0.1464352731039827,0.0006920776973304725,0.0007865615648914647,0.0006880895808230248,0.0006920776973304725
40.730000000000004,-0.3186087988240753,0.0007541583533361744,0.0007934544246795019,0.0006657604812999611,0.0007541583533361744
40.74,0.040816808535385184,0.0006774974384591006,0.000736047759129184,0.0007179105840315877,0.0007179105840315877
